proposal_id,building_uuid,label,heuristic_label,cluster
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-1:gap-cross_story-0-22:piece-0:seg-29,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-1:gap-cross_story-0-22:piece-0:seg-30,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-1:gap-cross_story-0-22:piece-0:seg-74,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-1:gap-cross_story-0-22:piece-0:seg-81,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-1:gap-cross_story-0-22:piece-0:seg-89,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-1:gap-cross_story-0-22:piece-0:seg-90,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-1:gap-cross_story-0-22:piece-0:seg-99,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-1:gap-cross_story-0-22:piece-0:seg-107,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-1:gap-cross_story-0-22:piece-0:seg-143,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-1:gap-cross_story-0-22:piece-0:seg-174,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-1:gap-cross_story-0-22:piece-0:seg-225,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-1:gap-cross_story-0-22:piece-0:seg-283,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-1:gap-cross_story-0-22:piece-0:seg-325,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-1:gap-cross_story-0-22:piece-0:seg-329,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-1:gap-cross_story-0-22:piece-0:seg-332,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-1:gap-cross_story-0-22:piece-0:seg-354,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-1:gap-cross_story-0-22:piece-0:seg-355,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-1:gap-cross_story-0-22:piece-0:seg-403,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-1:gap-cross_story-0-22:piece-0:seg-427,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-1:gap-cross_story-0-22:piece-0:seg-437,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-1:gap-cross_story-0-22:piece-0:seg-439,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-1:gap-cross_story-0-22:piece-0:seg-440,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-1:gap-cross_story-0-22:piece-0:seg-441,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-1:gap-cross_story-0-22:piece-0:seg-470,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-1:gap-cross_story-0-22:piece-0:seg-474,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-1:gap-cross_story-0-22:piece-0:seg-476,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-1:gap-cross_story-0-22:piece-0:seg-503,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-1:gap-cross_story-0-22:piece-0:seg-539,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-1:gap-cross_story-0-22:piece-0:seg-546,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-1:gap-cross_story-0-22:piece-0:seg-583,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-1:gap-cross_story-0-22:piece-0:seg-607,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-1:gap-cross_story-0-22:piece-0:seg-618,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-1:gap-cross_story-0-22:piece-0:seg-619,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-1:gap-cross_story-0-22:piece-0:seg-620,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-1:gap-cross_story-0-22:piece-0:seg-648,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-1:gap-cross_story-0-22:piece-0:seg-650,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-1:gap-cross_story-0-22:piece-0:seg-654,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-1:gap-cross_story-0-22:piece-0:seg-683,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-1:gap-cross_story-0-22:piece-0:seg-686,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-1:gap-cross_story-0-22:piece-0:seg-687,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-1:gap-cross_story-0-22:piece-0:seg-688,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-1:gap-cross_story-0-22:piece-0:seg-694,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-1:gap-cross_story-0-22:piece-0:seg-695,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-1:gap-cross_story-0-22:piece-0:seg-696,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-1:gap-cross_story-0-22:piece-0:seg-704,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-1:gap-cross_story-0-22:piece-0:seg-712,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-1:gap-cross_story-0-22:piece-0:seg-717,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-1:gap-cross_story-0-22:piece-0:seg-718,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-1:gap-cross_story-0-22:piece-0:seg-719,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-1:gap-cross_story-0-22:piece-0:seg-720,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-1:gap-cross_story-0-22:piece-0:seg-726,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-1:gap-cross_story-0-22:piece-0:seg-763,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-1:gap-cross_story-0-22:piece-0:seg-787,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-1:gap-cross_story-0-22:piece-0:seg-792,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-1:gap-cross_story-0-22:piece-0:seg-798,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-1:gap-cross_story-0-22:piece-0:seg-799,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-1:gap-cross_story-0-22:piece-0:seg-800,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-1:gap-cross_story-0-22:piece-0:seg-823,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-2:gap-cross_story-0-22:piece-0:seg-9,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-2:gap-cross_story-0-22:piece-0:seg-29,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-2:gap-cross_story-0-22:piece-0:seg-30,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-2:gap-cross_story-0-22:piece-0:seg-146,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-2:gap-cross_story-0-22:piece-0:seg-153,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-2:gap-cross_story-0-22:piece-0:seg-161,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-2:gap-cross_story-0-22:piece-0:seg-162,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-2:gap-cross_story-0-22:piece-0:seg-171,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-2:gap-cross_story-0-22:piece-0:seg-179,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-2:gap-cross_story-0-22:piece-0:seg-215,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-2:gap-cross_story-0-22:piece-0:seg-297,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-2:gap-cross_story-0-22:piece-0:seg-331,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-2:gap-cross_story-0-22:piece-0:seg-355,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-2:gap-cross_story-0-22:piece-0:seg-397,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-2:gap-cross_story-0-22:piece-0:seg-401,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-2:gap-cross_story-0-22:piece-0:seg-404,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-2:gap-cross_story-0-22:piece-0:seg-405,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-2:gap-cross_story-0-22:piece-0:seg-426,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-2:gap-cross_story-0-22:piece-0:seg-427,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-2:gap-cross_story-0-22:piece-0:seg-475,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-2:gap-cross_story-0-22:piece-0:seg-499,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-2:gap-cross_story-0-22:piece-0:seg-509,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-2:gap-cross_story-0-22:piece-0:seg-511,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-2:gap-cross_story-0-22:piece-0:seg-512,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-2:gap-cross_story-0-22:piece-0:seg-513,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-2:gap-cross_story-0-22:piece-0:seg-542,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-2:gap-cross_story-0-22:piece-0:seg-548,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-2:gap-cross_story-0-22:piece-0:seg-575,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-2:gap-cross_story-0-22:piece-0:seg-611,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-2:gap-cross_story-0-22:piece-0:seg-655,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-2:gap-cross_story-0-22:piece-0:seg-679,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-2:gap-cross_story-0-22:piece-0:seg-691,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-2:gap-cross_story-0-22:piece-0:seg-692,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-2:gap-cross_story-0-22:piece-0:seg-720,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-2:gap-cross_story-0-22:piece-0:seg-722,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-2:gap-cross_story-0-22:piece-0:seg-726,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-2:gap-cross_story-0-22:piece-0:seg-755,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-2:gap-cross_story-0-22:piece-0:seg-758,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-2:gap-cross_story-0-22:piece-0:seg-759,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-2:gap-cross_story-0-22:piece-0:seg-760,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-2:gap-cross_story-0-22:piece-0:seg-766,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-2:gap-cross_story-0-22:piece-0:seg-767,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-2:gap-cross_story-0-22:piece-0:seg-768,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-2:gap-cross_story-0-22:piece-0:seg-776,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-2:gap-cross_story-0-22:piece-0:seg-784,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-2:gap-cross_story-0-22:piece-0:seg-789,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-2:gap-cross_story-0-22:piece-0:seg-790,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-2:gap-cross_story-0-22:piece-0:seg-791,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-2:gap-cross_story-0-22:piece-0:seg-792,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-2:gap-cross_story-0-22:piece-0:seg-798,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-2:gap-cross_story-0-22:piece-0:seg-835,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-2:gap-cross_story-0-22:piece-0:seg-859,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-2:gap-cross_story-0-22:piece-0:seg-864,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-2:gap-cross_story-0-22:piece-0:seg-870,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-2:gap-cross_story-0-22:piece-0:seg-871,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-2:gap-cross_story-0-22:piece-0:seg-872,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-2:gap-cross_story-0-22:piece-0:seg-895,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-6:gap-cross_story-0-22:piece-0:seg-29,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-6:gap-cross_story-0-22:piece-0:seg-30,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-6:gap-cross_story-0-22:piece-0:seg-65,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-6:gap-cross_story-0-22:piece-0:seg-66,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-6:gap-cross_story-0-22:piece-0:seg-74,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-6:gap-cross_story-0-22:piece-0:seg-81,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-6:gap-cross_story-0-22:piece-0:seg-89,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-6:gap-cross_story-0-22:piece-0:seg-90,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-6:gap-cross_story-0-22:piece-0:seg-99,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-6:gap-cross_story-0-22:piece-0:seg-101,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-6:gap-cross_story-0-22:piece-0:seg-102,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-6:gap-cross_story-0-22:piece-0:seg-107,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-6:gap-cross_story-0-22:piece-0:seg-143,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-6:gap-cross_story-0-22:piece-0:seg-174,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-6:gap-cross_story-0-22:piece-0:seg-225,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-6:gap-cross_story-0-22:piece-0:seg-283,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-6:gap-cross_story-0-22:piece-0:seg-319,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-6:gap-cross_story-0-22:piece-0:seg-325,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-6:gap-cross_story-0-22:piece-0:seg-329,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-6:gap-cross_story-0-22:piece-0:seg-332,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-6:gap-cross_story-0-22:piece-0:seg-354,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-6:gap-cross_story-0-22:piece-0:seg-355,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-6:gap-cross_story-0-22:piece-0:seg-365,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-6:gap-cross_story-0-22:piece-0:seg-368,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-6:gap-cross_story-0-22:piece-0:seg-390,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
e9f0631f-ae34-4d30-af21-d3369327755f::v3-merged-roof-segment::segment-6:gap-cross_story-0-22:piece-0:seg-391,e9f0631f-ae34-4d30-af21-d3369327755f,rejected,accepted,9
